Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (7) Q4 (10)
320|ngly|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
321|tongyingkk|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
322|jewei1997|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
323|hiberabyss|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
324|jipeng|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
325|XiangmingWang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
326|zeqli|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
327|zysgogogo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
328|CodeChang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
329|Zarc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
330|ycbq999|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
331|Shiva08|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
332|mingda|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
333|y384234809|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
334|larrywang2014|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
335|zgymcyc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
336|cykustc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
337|Kenigma|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
338|Hammer001|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
339|its_me123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
340|BrutalPanda|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
341|mcopes|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
342|weikailee|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
343|HalfVim|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
344|jiangtao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
345|wdfwolf3|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
346|neomeng|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
347|dingkple|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
348|t00faan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
349|grow|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
350|tianyugao09|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
351|freamon|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
352|PhilXu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
353|maomaocai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
354|drshing|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
355|zjuwangg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
356|skt|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
357|atulshgl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
358|dudufish2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
359|Coder_1215|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
360|supersj|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
361|chao24|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
362|sam94|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
363|AlphaZero|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
364|BTBT|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
365|dickbomb|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
366|Poorvank|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
367|Dimitrije|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
368|cherrychai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
369|daniel.b|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
370|haoxinglpz|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
371|eigenket|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
372|rongrong118|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
373|yuhaowang001|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
374|localvar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
375|harpe1999|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
376|paradenlihuine|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
377|prabhavagrawal|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
378|winterwheat|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
379|Adithya|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
380|bakey|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
381|autolab2013|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
382|walkernju|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
383|huchun87|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
384|keidg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
385|yokiyan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
386|sundyli|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
387|myluco|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
388|lucas-j|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
389|edwardyhy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
390|GuangyuZhong|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
391|shawngao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
392|kartikh26|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
393|kodewithklossy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
394|cloudybw|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
395|mmangelmm|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
396|syang87|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
397|sun3522845|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
398|acmqi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
399|bernierayxu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
400|y1275963|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
401|dixitk13|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
402|senthil1216|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
403|ruijie3|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
404|skylinewcs|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
405|snowcat|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
406|wwei|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
407|shmear|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
408|manntsheth|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
409|onlyice|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
410|vishwas|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
411|centvinyf|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
412|songx544|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
413|nur4|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
414|amitabh4000|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
415|tangalai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
416|shadowxh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
417|gaurav19|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
418|jianan.zhang.3|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
419|shihcheng|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
420|chetan2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
421|bloomer|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
422|tiantian2016|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
423|emmonenirvana|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
424|huzhp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
425|nothingbutno|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
426|bigjohn123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
427|cliuyin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
428|akash123451|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
429|weiyi3|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
430|orzzzl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
431|seraph1212|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
432|ks864148379|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
433|eventualconsistency|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
434|yuanhuiyang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
435|adam126|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
436|LeonCheng|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
437|coldden|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
438|lc198756|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
439|codingrookie|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
440|cmc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
441|jason-junchen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
442|hellobear|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
443|philapollo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
444|wsnssx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
445|shenhualong|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
446|BIG-Q|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
447|KnightY|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
448|jarry|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
449|buptpwy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
450|victkid|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
451|huanpang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
452|Kira23333|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
453|feiyoshang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
454|Huang_Hao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
455|shallwecare|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
456|lzlmike|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
457|davidyw|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
458|sayaliJ|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
459|yan35|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
460|Oaixoul|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
461|zhangrz2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
462|BarryHuang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
463|Alfmunny|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
464|jli227|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
465|Gnakoaix|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
466|SamChen856|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
467|benjamin19890721|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
468|jim11|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
469|siva7|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
470|taoqi610|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
471|lestrois|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
472|ykvarts|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
473|rfyrfyrfy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
474|liubingbing_23|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
475|rubbybird|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
476|ruichen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
477|anitram|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
478|ElspethTXLHX|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
479|jfqiao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
480|vivek_23|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
481|Emmaxi453|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
482|rupam16|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
483|taizhiliu88|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
484|Isabella_s|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
485|wangyiduo999|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
486|ak92|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
487|opew|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
488|stone1342006|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
489|iker01|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
490|JeremyLi28|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
491|jiang10|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
492|wufenglang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
493|manioz3544|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
494|stevenknguyen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
495|ajajaja|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
496|qzzmoney|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
497|NewGarnier|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
498|houxcnj|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
499|CCCheryl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
500|intelligence160|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
501|legendecas|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
502|supriya94|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
503|co2y|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
504|coldmoon1995|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
505|go7going|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
506|jshen0414|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
507|bxiao0801|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
508|sw84|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
509|richas|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
510|DarkAutumnWind|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
511|haifengc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
512|afshLeet|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
513|tsengph|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
514|Emberald|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
515|andranik|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
516|yehuanwen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
517|fanhai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
518|vsrikrsna|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
519|Rhadow|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
520|yuwy08|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
521|freelife|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
522|twistedcubic|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
523|xtq0828|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
524|mikcoder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
525|WaterHuang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
526|KJer|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
527|bryantt23|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
528|TaoYang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
529|guoxiaoxiaoxiao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
530|MorrisLaw|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
531|mengyang0427|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
532|john77|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
533|polesun|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
534|bxs3514|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
535|abhinandan19|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
536|the_killer|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
537|PeachTree|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
538|rsrs3|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
539|detree|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
540|rathna|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
541|guow06|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
542|小鱼鱼|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
543|KevinZou|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
544|prerak|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
545|CZW|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
546|shijing|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
547|boluor|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
548|chiuyeelau|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
549|shiyang6017|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
550|ravi007|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
551|ikaroshu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
552|forestls|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
553|laughting|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
554|GuaGuaDean|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
555|MichaelJiang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
556|vallimaiel|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
557|wzrthhj|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
558|29834829|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
559|fuqi1001|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
560|CannonRush|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
561|zhanzq|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
562|henrybai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
563|ananto|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
564|fliquidy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
565|hrajput|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
566|watchtheclock|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
567|stormysun513|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
568|salmon89|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
569|zhengyuanhao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
570|adtelhar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
571|chocks|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
572|cmps|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
573|rahul2711|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
574|zszblue|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
575|ipt|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
576|honeyaya|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
577|409396232|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
578|luyunfei330|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
579|mochaMan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
580|dennis15|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
581|QinlangC|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
582|vishnu24|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
583|nickguo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
584|hyzhan1993|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
585|andrewcbl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
586|TheKingRingReal|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
587|LiQuanlai|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
588|samiul2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
589|yangli245|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
590|gqh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
591|xstatic|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
592|wei130|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
593|ptrived|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
594|pureklkl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
595|ximenchuixie|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
596|AIaptx4869AI|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
597|MHatem|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
598|bbaakkmjl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
599|ericxu10101|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
600|trucle|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
601|jerry46|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
602|andyoung|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
603|yuxuanli|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
604|340227379|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
605|bytethebit|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
606|brandonpon96|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
607|xuxiaoleipku|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
608|manul89|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
609|wudihit|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
610|zhe24|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
611|shunti|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
612|prateekk91|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
613|nithanaroy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
614|teyuc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
615|CXZ0819|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
616|pooshan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
617|Getafix|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
618|gopher0420|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
619|enhuiz|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
620|srirams1987|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
621|sunrisef|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
622|titanlien|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
623|rbaral|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
624|lokeshagrawal|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
625|manob2w|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
626|prasidh09|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
627|qwnjc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
628|Mengwen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
629|xie69|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
630|jack83|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
631|Zhe_Yang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
632|aneeshak|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
633|watxr1994|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
634|yangxd|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
635|olivia235|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
636|arunava_21|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
637|rush2345|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
638|jasonshieh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
639|xcy123411|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
640|vandana268|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
641|deeTEEcee|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
642|cconlan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
643|pimlock|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
644|Alpher|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
645|daniharsh28|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
646|hai8|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
647|slow_mo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
648|gjohnson6|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
649|swapnil16|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
650|longbow707|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
651|VS-G18|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
652|ming328|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
653|numb3rs|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
654|mvegorov|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
655|ram85|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
656|xg-wang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
657|alienxx|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
658|Zoey_Yue|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
659|coder017|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
660|yuan63|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
